seed,trial,n,m,rank_requested,rank_used,k_ratio,svd_topk_err,random_AB_err,rand_svd_subspace_err,leverage_col_err,random_colprune_err,params_svd_topk,params_random_AB,nnz_svd_col,topk_energy
0,85,128,64,8,8,0.125,0.8373324630317642,1.4077622497853366,0.9157113760729806,0.9202895557033942,0.9318722523948213,1544,1536,1024,0.2988743463531591
0,86,128,64,8,8,0.125,0.8445938070617699,1.4009332224427256,0.9296253448240095,0.9231794016480781,0.9372001338877148,1544,1536,1024,0.286661301072906
0,87,128,64,8,8,0.125,0.8412198768913862,1.4140533132546234,0.9598269733662728,0.9237336704821054,0.9344966504983021,1544,1536,1024,0.29234911872284125
0,88,128,64,8,8,0.125,0.8437623650315594,1.4143933788118537,0.9294435101521755,0.9222149127524805,0.9377518832265883,1544,1536,1024,0.2880650713563495
0,89,128,64,8,8,0.125,0.8405117114892089,1.4142548479160069,0.9403478928610302,0.9197379994555462,0.9351404151860733,1544,1536,1024,0.29354006284948053
0,90,128,64,8,8,0.125,0.8399892599373606,1.4197771643692196,0.959457236220749,0.9240011419806754,0.9341994364650198,1544,1536,1024,0.2944180431898852
0,91,128,64,8,8,0.125,0.8440895740256097,1.4174839556788728,0.9425145674086975,0.922254136346995,0.9366502300141786,1544,1536,1024,0.2875127910212646
0,92,128,64,8,8,0.125,0.8418045177716965,1.417205434349167,0.9479368329684758,0.9222727410448026,0.9327518781260373,1544,1536,1024,0.2913651538591615
0,93,128,64,8,8,0.125,0.8410485986953351,1.399201928437731,0.9418909452617057,0.9200646042795508,0.9408213038689829,1544,1536,1024,0.29263725463261336
0,94,128,64,8,8,0.125,0.8433881859465162,1.3981319864654314,0.9185099115718461,0.9221605941930497,0.9352836463350831,1544,1536,1024,0.2886963678058441
0,95,128,64,8,8,0.125,0.8403286941788545,1.4136583803007867,0.9535767430125766,0.9214660554109874,0.9368478110145387,1544,1536,1024,0.29384768573966163
0,96,128,64,8,8,0.125,0.8422384181471564,1.4209215576029526,0.8963365325408883,0.9207038365408838,0.9358724353405794,1544,1536,1024,0.2906344469969755
0,97,128,64,8,8,0.125,0.8431654479061703,1.415222036662669,0.9447784101460637,0.9228536530363401,0.9339706378650149,1544,1536,1024,0.28907202745718724
0,98,128,64,8,8,0.125,0.8440730721277674,1.4158505599431133,0.9447419676943586,0.9195321602168641,0.9347189388878812,1544,1536,1024,0.2875406489087929
0,99,128,64,8,8,0.125,0.8448447848076839,1.4075767024674413,0.9271993167075903,0.9224559063619797,0.9337082102670398,1544,1536,1024,0.2862372895832583
0,100,128,64,8,8,0.125,0.8356174128727384,1.4180196065715305,0.9232460071862961,0.9239936098917837,0.932704626399529,1544,1536,1024,0.3017435393038714
0,101,128,64,8,8,0.125,0.8385401633825974,1.421782175113396,0.9187790946032287,0.9233029600439913,0.9338099469170869,1544,1536,1024,0.29685039439428695
0,102,128,64,8,8,0.125,0.8438922154041644,1.4258797581691243,0.938010546317836,0.9215157576567633,0.9353007364150656,1544,1536,1024,0.28784592878025117
0,103,128,64,8,8,0.125,0.8368301250018777,1.4119007150933005,0.9524826564137024,0.9200020566483192,0.9328629114663564,1544,1536,1024,0.2997153418893418
0,104,128,64,8,8,0.125,0.8371671615858729,1.413838925218464,0.9173343787161371,0.9198906853550631,0.9297384617598038,1544,1536,1024,0.29915114356225275
0,105,128,64,8,8,0.125,0.8431962790180387,1.420442202761405,0.9102107594656889,0.9190193846820057,0.9368513267636923,1544,1536,1024,0.28902003505013385
0,106,128,64,8,8,0.125,0.8424666452512627,1.39588163491352,0.9319606026748011,0.9229127542886181,0.936947634574726,1544,1536,1024,0.2902499516390831
0,107,128,64,8,8,0.125,0.8394790874308956,1.4200516241099232,0.9272911401219374,0.9190618028552431,0.9376188064317978,1544,1536,1024,0.2952748617661909
0,108,128,64,8,8,0.125,0.8439238629891632,1.4082530117628282,0.9511958505743658,0.9222234590247673,0.9357878234984314,1544,1536,1024,0.28779251347744805
0,109,128,64,8,8,0.125,0.8386346983691306,1.4182183533124935,0.9665306152381551,0.9182937571800143,0.9311558017548043,1544,1536,1024,0.29669184269131704
0,110,128,64,8,8,0.125,0.840942892539775,1.4265973660008084,0.9474956447504986,0.9228867255636048,0.9304513544026699,1544,1536,1024,0.292815051486836
0,111,128,64,8,8,0.125,0.8407046015167651,1.4180630238018939,0.9324133679641198,0.9213261019867858,0.9322171734721237,1544,1536,1024,0.29321577298853746
0,112,128,64,8,8,0.125,0.840755777196333,1.420592473698971,0.9489641027123794,0.9206715644850458,0.932221298087879,1544,1536,1024,0.2931297231109901
0,113,128,64,8,8,0.125,0.8436208561366327,1.400623065848955,0.9501455445044222,0.9195848581506244,0.932972213207436,1544,1536,1024,0.28830385109129447
0,114,128,64,8,8,0.125,0.8428405122662318,1.4257605863750338,0.9240763097072746,0.9208066418411947,0.9396583972073609,1544,1536,1024,0.28961987088279606
0,115,128,64,8,8,0.125,0.8440615073161085,1.419143409166126,0.9391071763706998,0.9223193264414257,0.9356794067150864,1544,1536,1024,0.287560171867259
0,116,128,64,8,8,0.125,0.8435843873136399,1.413039503733659,0.9439918551035431,0.9206052802588931,0.9356715409906889,1544,1536,1024,0.2883653814806708
0,117,128,64,8,8,0.125,0.8383482209160464,1.4215233561079534,0.9547689086326848,0.9222377596338089,0.9394383757229238,1544,1536,1024,0.2971722604868995
0,118,128,64,8,8,0.125,0.837638358072323,1.410090492264042,0.9206056209221651,0.9217800135839449,0.9351324845364921,1544,1536,1024,0.2983619810859027
0,119,128,64,8,8,0.125,0.8407627750814521,1.428060505603291,0.9381952879918074,0.9225149224780512,0.9333843393044804,1544,1536,1024,0.29311795603733537
0,120,128,64,8,8,0.125,0.8406260486324018,1.4270125186122327,0.9383887912008559,0.9228818976048646,0.9362047177356888,1544,1536,1024,0.29334784636067507
0,121,128,64,8,8,0.125,0.837765797152583,1.4104708904504184,0.9219046653320315,0.9206574285954783,0.9358735448846582,1544,1536,1024,0.29814846912129733
0,122,128,64,8,8,0.125,0.8377054707301628,1.4111690582350578,0.9045584997880055,0.9160414047677209,0.9348178416309003,1544,1536,1024,0.2982495443087563
0,123,128,64,8,8,0.125,0.8456922645016705,1.395523925444011,0.9214861627030385,0.921951807652624,0.9358684934523273,1544,1536,1024,0.2848045937620364
0,124,128,64,8,8,0.125,0.8418018413919309,1.4045901433274324,0.9360111548964624,0.9217939103270377,0.9363200025844753,1544,1536,1024,0.2913696598291544
0,125,128,64,8,8,0.125,0.8382105264262775,1.4140505519798177,0.9240688534308172,0.9207866503184745,0.9362808065927583,1544,1536,1024,0.2974031133881826
0,126,128,64,8,8,0.125,0.8431626529436088,1.423031963251465,0.9051531775149498,0.9208123971441943,0.9360287960695471,1544,1536,1024,0.28907674068109546
0,127,128,64,8,8,0.125,0.8370721731390969,1.4126586121785794,0.9569596769299584,0.9198218156639704,0.9367853457879604,1544,1536,1024,0.29931017695618967
0,128,128,64,8,8,0.125,0.8443101753400257,1.4094683353699835,0.9323110027594916,0.9218702715979299,0.9380495459168684,1544,1536,1024,0.2871403278172948
0,129,128,64,8,8,0.125,0.8389799207678134,1.4063495569899127,0.9374787574675613,0.9212142651187156,0.9327854563295706,1544,1536,1024,0.29611269254843336
0,130,128,64,8,8,0.125,0.8435836393156015,1.4242255407880748,0.9483745968684246,0.9214102066754514,0.9331410283479296,1544,1536,1024,0.288366643479045
0,131,128,64,8,8,0.125,0.8382403883935873,1.4112830154103173,0.9459471953174226,0.9217403801528162,0.9374370954654185,1544,1536,1024,0.297353051265768
0,132,128,64,8,8,0.125,0.8391669149926221,1.4086305891618003,0.9346954388862878,0.9218313870465799,0.936584857403453,1544,1536,1024,0.29579888878176513
0,133,128,64,8,8,0.125,0.8409471690043786,1.4127609020840983,0.9300382806965293,0.9172519154296394,0.9363326857297259,1544,1536,1024,0.2928078589435211
0,134,128,64,8,8,0.125,0.8395015646272019,1.4210266326156007,0.9362292694088794,0.9205355472469262,0.9378834110004384,1544,1536,1024,0.29523712298847987
0,135,128,64,8,8,0.125,0.8426998993389274,1.4049749491712633,0.9315083615474539,0.920884979722791,0.9372740509757254,1544,1536,1024,0.2898568796541618
0,136,128,64,8,8,0.125,0.8409779224651254,1.3970358881996214,0.920082854749518,0.9211020665606007,0.9381571157276759,1544,1536,1024,0.29275613392624156
0,137,128,64,8,8,0.125,0.8426212728181807,1.4060614529623787,0.9280159618856701,0.9227301661623876,0.9349994646128704,1544,1536,1024,0.28998939059426926
0,138,128,64,8,8,0.125,0.8418634614202543,1.4208664353508786,0.9480914075043857,0.9221557660196916,0.9342246763005846,1544,1536,1024,0.29126591232550814
0,139,128,64,8,8,0.125,0.8375757723482107,1.4243166595030907,0.9069328831858194,0.9217581876351638,0.9327646199800428,1544,1536,1024,0.29846682557529847
0,140,128,64,8,8,0.125,0.8352858940483651,1.4157344889074002,0.9546752992913544,0.9211616394186977,0.9374252042153489,1544,1536,1024,0.30229747520382355
0,141,128,64,8,8,0.125,0.8387339896732153,1.40901972552141,0.8684606008168524,0.924012628498624,0.9345018247736707,1544,1536,1024,0.2965252945668506
0,142,128,64,8,8,0.125,0.836889987335305,1.4074123694650824,0.9180919672879261,0.9188239419660116,0.9343109031302697,1544,1536,1024,0.29961514909791287
0,143,128,64,8,8,0.125,0.8409505897332109,1.4157762478286953,0.957676250778007,0.9245419436379209,0.9384419395494036,1544,1536,1024,0.2928021056273648
0,144,128,64,8,8,0.125,0.8409652378110689,1.4189966513957146,0.9211293314995799,0.918665523339229,0.935428436144268,1544,1536,1024,0.2927774687933726
0,145,128,64,8,8,0.125,0.8397784315218622,1.4135473862833519,0.9390774033374845,0.9186135836547796,0.9344254119971457,1544,1536,1024,0.29477218595068094
0,146,128,64,8,8,0.125,0.8360974512163273,1.4140940805688804,0.9237274747686384,0.9201373793880229,0.9378618390534079,1544,1536,1024,0.3009410520695613
0,147,128,64,8,8,0.125,0.8387698535046336,1.4126018320959377,0.9312781336793776,0.918404950747145,0.9328162769413805,1544,1536,1024,0.29646513285181525
0,148,128,64,8,8,0.125,0.8421354346478037,1.4222358376606348,0.9506081088571595,0.9218186636948675,0.934105578507063,1544,1536,1024,0.29080790971055454
0,149,128,64,8,8,0.125,0.8378960042059848,1.4263239917348012,0.9160502459411375,0.9214179890513918,0.9344913824348771,1544,1536,1024,0.29793028613564404
0,150,128,64,8,8,0.125,0.8402648499245216,1.420845366762151,0.9470550816902619,0.919853623800208,0.938299721609696,1544,1536,1024,0.2939549819813213
0,151,128,64,8,8,0.125,0.8427064380712738,1.4168631132602527,0.92531587632787,0.9222439622325734,0.9385309873401603,1544,1536,1024,0.2898458592332265
0,152,128,64,8,8,0.125,0.8353087194496347,1.4134104214021723,0.954294018210212,0.9212169557415272,0.9347817627336611,1544,1536,1024,0.30225934321141135
0,153,128,64,8,8,0.125,0.8441239690043507,1.4269247178167361,0.9587777308663515,0.9217484911890902,0.9320315824069808,1544,1536,1024,0.2874547249523418
0,154,128,64,8,8,0.125,0.8399028061926995,1.401625427871603,0.9147171651647971,0.9188655158688288,0.932747982721461,1544,1536,1024,0.2945632761496286
0,155,128,64,8,8,0.125,0.843859935462336,1.4147441420004312,0.9469065364975608,0.9222075822254066,0.9319552581565445,1544,1536,1024,0.2879004093215021
0,156,128,64,8,8,0.125,0.836952886398444,1.4200189921188224,0.9423335680837018,0.918489134879359,0.9414061065559347,1544,1536,1024,0.29950986594931334
0,157,128,64,8,8,0.125,0.8391146410563872,1.419512239309175,0.9482849875139324,0.9255279997945259,0.9359263126364136,1544,1536,1024,0.2958866191648102
0,158,128,64,8,8,0.125,0.8425136961600738,1.4046819082719788,0.9475067901017118,0.9183935070911882,0.9344524526165645,1544,1536,1024,0.29017067178269074
0,159,128,64,8,8,0.125,0.8374941542959274,1.4134366231642237,0.9143180860433142,0.9216005915685731,0.9377251710589422,1544,1536,1024,0.29860354152014923
0,160,128,64,8,8,0.125,0.8408423136487166,1.4056908909900736,0.9398468335397558,0.9218159693007586,0.9323525599067992,1544,1536,1024,0.29298420357787336
0,161,128,64,8,8,0.125,0.8375986526002609,1.408940278368978,0.9301767822553186,0.9204433713631931,0.9345565511198703,1544,1536,1024,0.2984284971622275
0,162,128,64,8,8,0.125,0.8396493502453257,1.4214821961935766,0.9327661518360101,0.9205017397855748,0.9325127608096788,1544,1536,1024,0.2949889686326022
0,163,128,64,8,8,0.125,0.8384654780238627,1.4219663820382629,0.9534276392763071,0.9231080419900182,0.9380370853360223,1544,1536,1024,0.2969756421622149
0,164,128,64,8,8,0.125,0.8408956375611601,1.4154118878341662,0.9418212640910489,0.9247928835569066,0.935818664543543,1544,1536,1024,0.29289452673061
0,165,128,64,8,8,0.125,0.838368263627533,1.4153801896543872,0.9355740083130468,0.9213608216053663,0.9329049824907146,1544,1536,1024,0.2971386545421552
0,166,128,64,8,8,0.125,0.8433359477656216,1.4237852269886067,0.9154098833500505,0.9203773329008231,0.9341122968659705,1544,1536,1024,0.28878447920626066
0,167,128,64,8,8,0.125,0.8447440327572797,1.418187462812285,0.932583803246485,0.9222222070194505,0.9384477463076875,1544,1536,1024,0.286407519120968
0,168,128,64,8,8,0.125,0.8425002273482066,1.4164261297012268,0.9293497433418023,0.9212432210602259,0.9380907355164185,1544,1536,1024,0.29019336691822023
0,169,128,64,8,8,0.125,0.8451547601429283,1.4212321788104274,0.9604561746276777,0.9241604985560621,0.9318226145481596,1544,1536,1024,0.2857134314077493
0,170,128,64,8,8,0.125,0.8425176968135654,1.414263991787069,0.9384882045242428,0.9211501582949309,0.9337902418670982,1544,1536,1024,0.29016393055596496
0,171,128,64,8,8,0.125,0.8356963292560189,1.4194889624623452,0.9524310070543617,0.9196271517048197,0.9310631187417256,1544,1536,1024,0.3016116452680157
0,172,128,64,8,8,0.125,0.8390920768538954,1.415020192156077,0.9224094027885059,0.9217577056350265,0.9317150432947257,1544,1536,1024,0.29592448656101655
0,173,128,64,8,8,0.125,0.8418520488295567,1.4131386111673876,0.9382038212421452,0.9204641154384273,0.937259776917656,1544,1536,1024,0.29128512788147765
0,174,128,64,8,8,0.125,0.8404071506021134,1.4153534522374585,0.9455531868651343,0.9182104379705542,0.9309743046732263,1544,1536,1024,0.293715821216837
0,175,128,64,8,8,0.125,0.8400751047678712,1.411291924095314,0.9336070033164631,0.9185944240303655,0.9319319288907391,1544,1536,1024,0.2942738183492499
0,176,128,64,8,8,0.125,0.8405566205481461,1.4112141872414805,0.9423774906907538,0.9231789972803821,0.9324631228548681,1544,1536,1024,0.29346456765267986
0,177,128,64,8,8,0.125,0.8420501604068045,1.3937579813130185,0.9309846169763808,0.919714021263481,0.9318752062033421,1544,1536,1024,0.29095152735887464
0,178,128,64,8,8,0.125,0.8416430579604746,1.4198340817805697,0.9276969495494647,0.9232736452651251,0.9339188118060585,1544,1536,1024,0.29163696298694136
0,179,128,64,8,8,0.125,0.8387422602713708,1.3840318121013904,0.941030166170452,0.9216713532813764,0.9339988521813993,1544,1536,1024,0.29651142083487214
0,180,128,64,8,8,0.125,0.8394327183987466,1.415200919385549,0.926627251399144,0.9214839698387972,0.9333199567913073,1544,1536,1024,0.2953527112816903
0,181,128,64,8,8,0.125,0.839407197454427,1.4118632138511642,0.9191203079538897,0.9231815211954935,0.9348133053465374,1544,1536,1024,0.2953955568617042
0,182,128,64,8,8,0.125,0.8444817985392121,1.4279472119285324,0.9336804956172072,0.921941518900147,0.9353448838867673,1544,1536,1024,0.2868504919359778
0,183,128,64,8,8,0.125,0.8378773576599657,1.4192588439730602,0.903912656223557,0.9208283410744156,0.9351665349361478,1544,1536,1024,0.29796153352075405
0,184,128,64,8,8,0.125,0.8395561351382687,1.425048719549438,0.9314886447367028,0.9199875514464897,0.9274875551404126,1544,1536,1024,0.2951454959516931
0,185,128,64,8,8,0.125,0.8373465656113526,1.398157554140332,0.9363987615711012,0.9195680211370505,0.9322429628008853,1544,1536,1024,0.2988507290588728
0,186,128,64,8,8,0.125,0.8396898682782205,1.4168857945818325,0.9471541010614325,0.9230619251548002,0.9381791808832801,1544,1536,1024,0.29492092511090473
0,187,128,64,8,8,0.125,0.8427981237824239,1.4199072506583348,0.9517504553866803,0.9208788242599132,0.9320182476225485,1544,1536,1024,0.28969132254882624
0,188,128,64,8,8,0.125,0.837882900070127,1.4128559091372896,0.9027384089349297,0.9200186275026764,0.9332194470258237,1544,1536,1024,0.29795224577007373
0,189,128,64,8,8,0.125,0.844237045660632,1.4081015584232133,0.9340516984955709,0.9195445562660473,0.9369883208740406,1544,1536,1024,0.2872638107342078
0,190,128,64,8,8,0.125,0.839127859823575,1.418571524996141,0.9545408382732907,0.9218550468613258,0.9298469973107127,1544,1536,1024,0.2958644348679066
0,191,128,64,8,8,0.125,0.8373295997426462,1.4219200304958166,0.9228270911330773,0.9193199474751124,0.9335430458620168,1544,1536,1024,0.2988791413948197
0,192,128,64,8,8,0.125,0.8414607538263591,1.4230443835267865,0.9308522812873218,0.921683849018201,0.9360966072141247,1544,1536,1024,0.2919437997699758
0,193,128,64,8,8,0.125,0.8457395413349388,1.4062001365608965,0.9402110417304527,0.9224509153741642,0.9347647289863306,1544,1536,1024,0.28472462822256733
0,194,128,64,8,8,0.125,0.8387921297234376,1.4074656819263356,0.9166112135000484,0.9204645929517175,0.9317932982896866,1544,1536,1024,0.2964277631140196
0,195,128,64,8,8,0.125,0.8423377527311074,1.4178044695291643,0.9177488596119627,0.921549305032505,0.9336049930886652,1544,1536,1024,0.2904671103239078
0,196,128,64,8,8,0.125,0.8419489191596561,1.427045653135866,0.925815926845912,0.922711058483956,0.9383904014121679,1544,1536,1024,0.29112201752588723
0,197,128,64,8,8,0.125,0.843364089908252,1.417033330977485,0.9658589521033878,0.9182708903875558,0.9327574778283144,1544,1536,1024,0.28873701185322587
0,198,128,64,8,8,0.125,0.8386197076571835,1.41772084821403,0.9341413448365784,0.9230601839538278,0.9360331997650334,1544,1536,1024,0.2967169859289798
0,199,128,64,8,8,0.125,0.8392417931729752,1.4127484888030661,0.9345066158351053,0.9216192196873376,0.9375976923044462,1544,1536,1024,0.2956732125918091
0,0,128,64,16,16,0.25,0.7011808771467419,1.4115086853804193,0.8660404301684972,0.8464200414918267,0.8747934966466125,3088,3072,2048,0.5083453775237254
0,1,128,64,16,16,0.25,0.6989745968103289,1.4067316134987284,0.8351742601306588,0.8425787489159736,0.8645545070205531,3088,3072,2048,0.5114345130138378
0,2,128,64,16,16,0.25,0.7046990811446731,1.4153095241738394,0.8664728324704962,0.8384133537281896,0.8667979584351887,3088,3072,2048,0.5033992050338535
0,3,128,64,16,16,0.25,0.7006545754418755,1.4186207045385748,0.8902716805657309,0.8441290138184421,0.8640021919214883,3088,3072,2048,0.5090831659123651
0,4,128,64,16,16,0.25,0.7023799797760009,1.4052998313577507,0.8669859415228711,0.8399186191088961,0.8673905692786938,3088,3072,2048,0.5066623640098648
0,5,128,64,16,16,0.25,0.6963819836469092,1.4110322044134191,0.85356160619342,0.8430385701024927,0.8731027957882947,3088,3072,2048,0.5150521328519959
0,6,128,64,16,16,0.25,0.7071810976119088,1.4201496180251585,0.8482702016830683,0.8445712456304186,0.8665599177456642,3088,3072,2048,0.4998948951804159
0,7,128,64,16,16,0.25,0.7048481335285591,1.413134559887189,0.863424876526855,0.843320720638469,0.8644429592043331,3088,3072,2048,0.5031891086613064
0,8,128,64,16,16,0.25,0.7025482612534119,1.4006356117414147,0.8643575701402224,0.84154427959295,0.8623825053928245,3088,3072,2048,0.5064259406098078
0,9,128,64,16,16,0.25,0.6959986496408181,1.4214269458881381,0.8681056295294872,0.8456634614320304,0.8646753731032325,3088,3072,2048,0.5155858796981577
0,10,128,64,16,16,0.25,0.7015766562841118,1.4192597660164272,0.8308361261414157,0.8446232234366366,0.867600169795342,3088,3072,2048,0.5077901953572053
0,11,128,64,16,16,0.25,0.7022239979994513,1.4205578782232724,0.8907452810827722,0.8437995453318557,0.8705558707386961,3088,3072,2048,0.5068814566336666
0,12,128,64,16,16,0.25,0.702209526611248,1.428440011383909,0.8705194713900746,0.8407600617704981,0.8600841694870792,3088,3072,2048,0.506901780736407
0,13,128,64,16,16,0.25,0.7017509339700642,1.4041535190976169,0.8565124078250531,0.8431528437577749,0.8715769415822048,3088,3072,2048,0.5075456266721426
0,14,128,64,16,16,0.25,0.7062437105442039,1.4079791745773445,0.8929782526406311,0.8425777320130617,0.868773885699668,3088,3072,2048,0.5012198213167546
0,15,128,64,16,16,0.25,0.6984382030959736,1.419867565806011,0.8552190084733639,0.8439578541644028,0.8648199488652293,3088,3072,2048,0.5121840764560679
0,16,128,64,16,16,0.25,0.6997243892815147,1.4198537368507254,0.8815812565685036,0.8425298828822612,0.87106877231469,3088,3072,2048,0.5103857790446115
0,17,128,64,16,16,0.25,0.6987161852820345,1.4206417593583105,0.8835637625783842,0.8431360175456519,0.8703340100567171,3088,3072,2048,0.5117956924249218
0,18,128,64,16,16,0.25,0.6958336713372119,1.411966015908785,0.868293472601669,0.846384992812748,0.8659032647804398,3088,3072,2048,0.5158155018333769
0,19,128,64,16,16,0.25,0.7001452846869569,1.406519666221975,0.8610898486603814,0.8466947385911852,0.8640454890650044,3088,3072,2048,0.50979658033062
0,20,128,64,16,16,0.25,0.7058299762740812,1.416434372895059,0.877196800421313,0.8450809646223287,0.8676067736634313,3088,3072,2048,0.50180404459293
0,21,128,64,16,16,0.25,0.7080922393255725,1.415129060184317,0.8747179936961345,0.8399880342264625,0.8644867454327662,3088,3072,2048,0.49860538060689635
0,22,128,64,16,16,0.25,0.6992146332239275,1.407030287643238,0.8327980685190731,0.8433095747320678,0.868381556432827,3088,3072,2048,0.5110988966855287
0,23,128,64,16,16,0.25,0.6977550363120236,1.4175105193572826,0.868492361131941,0.8455785189128158,0.868702452297975,3088,3072,2048,0.5131379093012066
0,24,128,64,16,16,0.25,0.7004755872025228,1.4096896993739838,0.8601381168517477,0.8412034280336328,0.8696514019892011,3088,3072,2048,0.509333951733281
0,25,128,64,16,16,0.25,0.7043811124551524,1.411913851679011,0.8476683542012887,0.8389116998040297,0.8721706985668389,3088,3072,2048,0.5038472484164418
0,26,128,64,16,16,0.25,0.6967634134215727,1.4042526585503705,0.9015997701493269,0.8410990836479731,0.8631148593478508,3088,3072,2048,0.5145207457171187
0,27,128,64,16,16,0.25,0.6985110882219319,1.4099750596096425,0.7983995641331619,0.8436658007339272,0.8637490660491218,3088,3072,2048,0.5120822596310122
0,28,128,64,16,16,0.25,0.6979230057321137,1.4206031064100286,0.8924015659770186,0.8398999781473558,0.8619537041808442,3088,3072,2048,0.5129034780698518
0,29,128,64,16,16,0.25,0.7012845699215735,1.4178528699836093,0.8836078252582252,0.8386681834010231,0.8679903579514805,3088,3072,2048,0.5081999519899134
0,30,128,64,16,16,0.25,0.6932259015150688,1.4082348149393484,0.8943921843036994,0.8372556602198026,0.8695976509173048,3088,3072,2048,0.5194378494686203
0,31,128,64,16,16,0.25,0.6978430942962374,1.419861218030802,0.8440201605475446,0.8418281032904091,0.8628889193673833,3088,3072,2048,0.5130150157430527
0,32,128,64,16,16,0.25,0.6973487996558606,1.4109042001284429,0.8390350731048003,0.8451329414785471,0.8653110707174946,3088,3072,2048,0.5137046516185303
0,33,128,64,16,16,0.25,0.708093506030302,1.4128710095784214,0.8940533442404714,0.8405042197021484,0.8664787281306081,3088,3072,2048,0.4986035867177149
0,34,128,64,16,16,0.25,0.7039965889853693,1.3901714435520283,0.8587599823201436,0.845202783200738,0.8644751938399442,3088,3072,2048,0.504388802696965
0,35,128,64,16,16,0.25,0.6987197614358821,1.4116740322836476,0.8038901373430835,0.8465781343393852,0.870275135812492,3088,3072,2048,0.511790694978984
0,36,128,64,16,16,0.25,0.7037094473212926,1.4229847341336535,0.9113215114292056,0.8460573438859413,0.8664937571817682,3088,3072,2048,0.504793013750761
0,37,128,64,16,16,0.25,0.7054437483686288,1.419721310680737,0.9046831404061569,0.8373542195211763,0.864212301832791,3088,3072,2048,0.5023491178876188
0,38,128,64,16,16,0.25,0.7025734840847431,1.4096839596852437,0.859015769164552,0.8417814312118891,0.8620306139017592,3088,3072,2048,0.5063904994610254
0,39,128,64,16,16,0.25,0.7017302561703127,1.4056489368004448,0.8623661404223711,0.8425878597388452,0.8643989423269631,3088,3072,2048,0.5075746475751475
0,40,128,64,16,16,0.25,0.6956252900725926,1.3927705015924774,0.9014056139325265,0.8402938826067743,0.8624775336573262,3088,3072,2048,0.5161054558114213
0,41,128,64,16,16,0.25,0.7006800209551381,1.4214895960432845,0.9032679304147272,0.8434099734377811,0.8610984644545722,3088,3072,2048,0.5090475082343071
0,42,128,64,16,16,0.25,0.7033782497586919,1.4082746496236695,0.823150743596484,0.839395237655344,0.8655350357091252,3088,3072,2048,0.5052590377663992
0,43,128,64,16,16,0.25,0.7065581738224965,1.4164645428224572,0.8721373950298347,0.8391209984306335,0.8738774521964416,3088,3072,2048,0.5007755470046189
0,44,128,64,16,16,0.25,0.6975509659746432,1.4180276318095288,0.8025374714928286,0.844111859539305,0.8736086081460371,3088,3072,2048,0.5134226498678423
0,45,128,64,16,16,0.25,0.6992071601456947,1.4184094639185674,0.9009837181386023,0.8423336247717667,0.8609769828240845,3088,3072,2048,0.5111093472009927
0,46,128,64,16,16,0.25,0.7057647399172515,1.4103582126833591,0.8611283066043562,0.8399947655153983,0.8591477081464582,3088,3072,2048,0.5018961318895343
0,47,128,64,16,16,0.25,0.6915039261853607,1.4041689684452794,0.8499799354845521,0.8431143445089897,0.8697435824200069,3088,3072,2048,0.5218223200702312
0,48,128,64,16,16,0.25,0.7000032715563004,1.436243549623603,0.8330403546736,0.8370756602057601,0.8692187186244152,3088,3072,2048,0.5099954198104761
0,49,128,64,16,16,0.25,0.705978983059934,1.4190756757052791,0.8884697699714129,0.8402014178164975,0.8696291762876291,3088,3072,2048,0.5015936754776613
0,50,128,64,16,16,0.25,0.6935295792556135,1.40764552768119,0.8632622840449897,0.842071603131255,0.8555893858896804,3088,3072,2048,0.5190167226975319
0,51,128,64,16,16,0.25,0.7024994522144051,1.4090222487187143,0.870448542945206,0.8384099603561836,0.8658429364443195,3088,3072,2048,0.506494519638461
0,52,128,64,16,16,0.25,0.6950036875109695,1.411983291412699,0.8634269472384953,0.8421412498861844,0.8639677847565015,3088,3072,2048,0.5169698743461544
0,53,128,64,16,16,0.25,0.7031189384640739,1.398692745087254,0.8641045160297159,0.8416869719948123,0.8701810039836644,3088,3072,2048,0.5056237583731538
0,54,128,64,16,16,0.25,0.700956878036886,1.4124750844772682,0.9204497951266635,0.8445992529543663,0.8608653219912931,3088,3072,2048,0.508659455132782
0,55,128,64,16,16,0.25,0.6992498790000784,1.4057528610220817,0.8582130573249606,0.841921272499578,0.8642122897507094,3088,3072,2048,0.5110496067183757
0,56,128,64,16,16,0.25,0.7013853630257207,1.4220644906736177,0.9016686574113445,0.8399534786126459,0.8662430804575891,3088,3072,2048,0.5080585725332778
0,57,128,64,16,16,0.25,0.7045826321713689,1.4125663364020546,0.857392334903594,0.8411772507388359,0.8654557017059228,3088,3072,2048,0.5035633144424653
0,58,128,64,16,16,0.25,0.7030820492648541,1.423334419389399,0.8654643090695557,0.8401688407922011,0.8601521070892665,3088,3072,2048,0.5056756320015333
0,59,128,64,16,16,0.25,0.7057982296893167,1.4106138732416298,0.8664028539395905,0.8390661524155023,0.8661210744431707,3088,3072,2048,0.5018488589674264
0,60,128,64,16,16,0.25,0.701943632609387,1.4126038782573025,0.873720834571423,0.8426374247054275,0.8660673096707407,3088,3072,2048,0.5072751366391383
0,61,128,64,16,16,0.25,0.6995562807673065,1.3961890712189138,0.8960653185540669,0.8436710317429791,0.8682321143351179,3088,3072,2048,0.5106210100390137
